SHIP, NATION, SURVEY, FREQUENCY, TR, DATE, TIME, LOGSTART, LOGSTOP, LONGITUDE, LATITUDE, DEPTH, CAP, TOTAL
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 06:10:56, 2588.20, 2588.30, -34.72605, 64.65896, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:44:33, 2655.00, 2655.10, -32.90069, 65.36817, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:45:13, 2655.10, 2655.20, -32.90292, 65.36958, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:45:52, 2655.20, 2655.30, -32.90417, 65.37112, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:46:31, 2655.30, 2655.40, -32.90537, 65.37271, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:47:09, 2655.40, 2655.50, -32.90698, 65.37424, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:47:46, 2655.50, 2655.60, -32.90873, 65.37568, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:48:21, 2655.60, 2655.70, -32.91058, 65.37714, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:48:57, 2655.70, 2655.80, -32.91259, 65.37859, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:49:33, 2655.80, 2655.90, -32.91455, 65.37997, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:50:10, 2655.90, 2656.00, -32.91655, 65.38144, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:50:48, 2656.00, 2656.10, -32.91855, 65.38289, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:51:24, 2656.10, 2656.20, -32.92064, 65.38431, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:51:59, 2656.20, 2656.30, -32.92263, 65.38565, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:52:35, 2656.30, 2656.40, -32.92476, 65.38711, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:53:11, 2656.40, 2656.50, -32.92680, 65.38853, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:53:47, 2656.50, 2656.60, -32.92892, 65.38997, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:54:22, 2656.60, 2656.70, -32.93084, 65.39137, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:54:55, 2656.70, 2656.80, -32.93279, 65.39271, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:55:31, 2656.80, 2656.90, -32.93508, 65.39412, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:56:07, 2656.90, 2657.00, -32.93709, 65.39556, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:56:43, 2657.00, 2657.10, -32.93919, 65.39694, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:57:19, 2657.10, 2657.20, -32.94117, 65.39838, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:57:55, 2657.20, 2657.30, -32.94321, 65.39977, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:58:32, 2657.30, 2657.40, -32.94549, 65.40119, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:59:08, 2657.40, 2657.50, -32.94770, 65.40253, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 15:59:44, 2657.50, 2657.60, -32.95001, 65.40386, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:00:20, 2657.60, 2657.70, -32.95233, 65.40518, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:00:56, 2657.70, 2657.80, -32.95464, 65.40649, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:01:34, 2657.80, 2657.90, -32.95706, 65.40783, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:02:10, 2657.90, 2658.00, -32.95937, 65.40917, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:02:46, 2658.00, 2658.10, -32.96161, 65.41060, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:03:20, 2658.10, 2658.20, -32.96379, 65.41191, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:03:55, 2658.20, 2658.30, -32.96589, 65.41324, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:04:31, 2658.30, 2658.40, -32.96827, 65.41463, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:05:04, 2658.40, 2658.50, -32.97039, 65.41597, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:05:37, 2658.49, 2658.59, -32.97265, 65.41729, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:06:11, 2658.60, 2658.70, -32.97512, 65.41866, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:06:44, 2658.70, 2658.80, -32.97723, 65.42004, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:07:17, 2658.80, 2658.90, -32.97942, 65.42142, 0.0, 1.5, 1.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:07:52, 2658.90, 2659.00, -32.98163, 65.42283, 0.0, 131.2, 131.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:08:25, 2659.00, 2659.10, -32.98381, 65.42418, 0.0, 1.5, 1.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:08:58, 2659.10, 2659.20, -32.98597, 65.42553, 0.0, 13.4, 13.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:09:32, 2659.20, 2659.30, -32.98837, 65.42694, 0.0, 4.9, 4.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:10:05, 2659.30, 2659.40, -32.99072, 65.42826, 0.0, 3.2, 3.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:10:38, 2659.40, 2659.50, -32.99287, 65.42963, 0.0, 73.5, 73.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:11:11, 2659.50, 2659.60, -32.99514, 65.43096, 0.0, 0.7, 0.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:11:44, 2659.60, 2659.70, -32.99739, 65.43230, 0.0, 13.7, 13.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:12:19, 2659.70, 2659.80, -32.99970, 65.43365, 0.0, 124.4, 124.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:12:52, 2659.80, 2659.90, -33.00197, 65.43494, 0.0, 77.6, 77.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:13:26, 2659.90, 2660.00, -33.00437, 65.43632, 0.0, 34.9, 34.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:13:59, 2660.00, 2660.10, -33.00663, 65.43761, 0.0, 23.0, 23.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:14:34, 2660.10, 2660.20, -33.00888, 65.43896, 0.0, 27.5, 27.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:15:08, 2660.20, 2660.30, -33.01138, 65.44031, 0.0, 19.7, 19.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:15:41, 2660.30, 2660.40, -33.01353, 65.44161, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:16:16, 2660.40, 2660.50, -33.01583, 65.44296, 0.0, 230.3, 230.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:16:50, 2660.50, 2660.60, -33.01829, 65.44426, 0.0, 0.4, 0.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:17:24, 2660.60, 2660.70, -33.02064, 65.44557, 0.0, 0.1, 0.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:17:59, 2660.70, 2660.80, -33.02300, 65.44695, 0.0, 826.0, 826.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:18:33, 2660.80, 2660.90, -33.02551, 65.44823, 0.0, 401.7, 401.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:19:08, 2660.90, 2661.00, -33.02796, 65.44957, 0.0, 87.0, 87.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:19:41, 2661.00, 2661.10, -33.03026, 65.45084, 0.0, 8.0, 8.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:20:15, 2661.10, 2661.20, -33.03263, 65.45217, 0.0, 37.4, 37.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:20:49, 2661.20, 2661.30, -33.03513, 65.45348, 0.0, 240.5, 240.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:21:23, 2661.30, 2661.40, -33.03750, 65.45480, 0.0, 0.2, 0.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:21:57, 2661.40, 2661.50, -33.03993, 65.45612, 0.0, 0.4, 0.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:22:31, 2661.50, 2661.60, -33.04238, 65.45743, 0.0, 46.9, 46.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:23:05, 2661.60, 2661.70, -33.04479, 65.45874, 0.0, 14.7, 14.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:23:39, 2661.70, 2661.80, -33.04714, 65.46003, 0.0, 0.1, 0.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:24:14, 2661.80, 2661.90, -33.04955, 65.46140, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:24:48, 2661.90, 2662.00, -33.05188, 65.46273, 0.0, 0.5, 0.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:25:22, 2662.00, 2662.10, -33.05427, 65.46405, 0.0, 2.2, 2.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:25:56, 2662.10, 2662.20, -33.05668, 65.46537, 0.0, 499.9, 499.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:26:31, 2662.20, 2662.30, -33.05910, 65.46670, 0.0, 1.4, 1.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:27:07, 2662.30, 2662.40, -33.06146, 65.46802, 0.0, 5.0, 5.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:27:44, 2662.40, 2662.50, -33.06391, 65.46933, 0.0, 72.8, 72.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:28:22, 2662.50, 2662.60, -33.06623, 65.47069, 0.0, 9.0, 9.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:28:58, 2662.60, 2662.70, -33.06852, 65.47198, 0.0, 2.3, 2.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:29:35, 2662.70, 2662.80, -33.07092, 65.47330, 0.0, 3.7, 3.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:30:14, 2662.80, 2662.90, -33.07333, 65.47467, 0.0, 2.3, 2.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:30:52, 2662.90, 2663.00, -33.07563, 65.47603, 0.0, 2.7, 2.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:31:30, 2663.00, 2663.10, -33.07791, 65.47739, 0.0, 0.2, 0.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:32:07, 2663.10, 2663.20, -33.08018, 65.47871, 0.0, 0.4, 0.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:32:44, 2663.20, 2663.30, -33.08249, 65.48003, 0.0, 0.1, 0.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:33:22, 2663.30, 2663.40, -33.08485, 65.48139, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:34:00, 2663.40, 2663.50, -33.08722, 65.48273, 0.0, 9.1, 9.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:34:38, 2663.50, 2663.60, -33.08955, 65.48409, 0.0, 67.8, 67.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:35:15, 2663.60, 2663.70, -33.09175, 65.48544, 0.0, 0.9, 0.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:35:52, 2663.70, 2663.80, -33.09409, 65.48678, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:36:29, 2663.80, 2663.90, -33.09635, 65.48811, 0.0, 108.5, 108.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:37:06, 2663.90, 2664.00, -33.09858, 65.48947, 0.0, 10.2, 10.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:37:44, 2664.00, 2664.10, -33.10094, 65.49083, 0.0, 2.6, 2.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:38:22, 2664.10, 2664.20, -33.10319, 65.49221, 0.0, 0.1, 0.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:38:59, 2664.20, 2664.30, -33.10524, 65.49358, 0.0, 2.7, 2.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:39:38, 2664.30, 2664.40, -33.10727, 65.49503, 0.0, 0.2, 0.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:40:16, 2664.40, 2664.50, -33.10924, 65.49644, 0.0, 1.7, 1.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:40:56, 2664.50, 2664.60, -33.11124, 65.49795, 0.0, 371.2, 371.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:41:33, 2664.60, 2664.70, -33.11312, 65.49934, 0.0, 230.6, 230.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:42:12, 2664.70, 2664.80, -33.11520, 65.50078, 0.0, 5.2, 5.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:42:50, 2664.80, 2664.90, -33.11723, 65.50220, 0.0, 39.1, 39.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:43:28, 2664.90, 2665.00, -33.11924, 65.50364, 0.0, 10.8, 10.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:44:07, 2665.00, 2665.10, -33.12117, 65.50510, 0.0, 13.2, 13.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:44:45, 2665.10, 2665.20, -33.12317, 65.50653, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:45:21, 2665.20, 2665.30, -33.12510, 65.50793, 0.0, 190.4, 190.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:45:58, 2665.30, 2665.40, -33.12710, 65.50938, 0.0, 31.0, 31.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:46:34, 2665.40, 2665.50, -33.12907, 65.51080, 0.0, 21.3, 21.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:47:11, 2665.50, 2665.60, -33.13113, 65.51228, 0.0, 102.9, 102.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:47:46, 2665.60, 2665.70, -33.13303, 65.51369, 0.0, 96.3, 96.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:48:22, 2665.70, 2665.80, -33.13506, 65.51512, 0.0, 70.2, 70.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:48:58, 2665.80, 2665.90, -33.13713, 65.51657, 0.0, 78.1, 78.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:49:33, 2665.90, 2666.00, -33.13922, 65.51794, 0.0, 150.7, 150.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:50:08, 2666.00, 2666.10, -33.14145, 65.51931, 0.0, 213.9, 213.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:50:43, 2666.10, 2666.20, -33.14365, 65.52068, 0.0, 227.5, 227.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:51:18, 2666.20, 2666.30, -33.14588, 65.52206, 0.0, 400.2, 400.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:51:54, 2666.30, 2666.40, -33.14812, 65.52348, 0.0, 29.9, 29.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:52:29, 2666.40, 2666.50, -33.15028, 65.52483, 0.0, 149.0, 149.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:53:04, 2666.50, 2666.60, -33.15241, 65.52621, 0.0, 185.9, 185.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:53:39, 2666.60, 2666.70, -33.15469, 65.52753, 0.0, 91.4, 91.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:54:16, 2666.70, 2666.80, -33.15703, 65.52891, 0.0, 223.2, 223.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:54:52, 2666.80, 2666.90, -33.15928, 65.53028, 0.0, 326.2, 326.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:55:28, 2666.90, 2667.00, -33.16150, 65.53167, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:56:03, 2667.00, 2667.10, -33.16379, 65.53300, 0.0, 936.1, 936.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:56:39, 2667.10, 2667.20, -33.16636, 65.53431, 0.0, 209.8, 209.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:57:13, 2667.20, 2667.30, -33.16866, 65.53559, 0.0, 212.2, 212.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:57:48, 2667.30, 2667.40, -33.17115, 65.53689, 0.0, 285.0, 285.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:58:24, 2667.40, 2667.50, -33.17363, 65.53819, 0.0, 124.1, 124.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:59:02, 2667.50, 2667.60, -33.17619, 65.53951, 0.0, 181.5, 181.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 16:59:39, 2667.60, 2667.70, -33.17869, 65.54077, 0.0, 207.4, 207.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:00:16, 2667.70, 2667.80, -33.18123, 65.54200, 0.0, 264.0, 264.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:00:54, 2667.80, 2667.90, -33.18372, 65.54333, 0.0, 85.8, 85.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:01:31, 2667.90, 2668.00, -33.18618, 65.54463, 0.0, 260.5, 260.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:02:09, 2668.00, 2668.10, -33.18876, 65.54590, 0.0, 30.4, 30.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:02:46, 2668.10, 2668.20, -33.19126, 65.54714, 0.0, 30.6, 30.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:03:24, 2668.20, 2668.30, -33.19381, 65.54842, 0.0, 434.6, 434.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:04:02, 2668.30, 2668.40, -33.19633, 65.54973, 0.0, 172.1, 172.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:04:39, 2668.40, 2668.50, -33.19884, 65.55097, 0.0, 130.5, 130.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:05:17, 2668.50, 2668.60, -33.20150, 65.55225, 0.0, 85.7, 85.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:05:53, 2668.60, 2668.70, -33.20390, 65.55350, 0.0, 61.0, 61.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:06:31, 2668.70, 2668.80, -33.20651, 65.55477, 0.0, 0.5, 0.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:07:10, 2668.80, 2668.90, -33.20892, 65.55608, 0.0, 5.0, 5.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:07:48, 2668.90, 2669.00, -33.21137, 65.55737, 0.0, 49.0, 49.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:08:27, 2669.00, 2669.10, -33.21389, 65.55869, 0.0, 36.4, 36.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:09:06, 2669.10, 2669.20, -33.21633, 65.56001, 0.0, 51.6, 51.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:09:44, 2669.20, 2669.30, -33.21864, 65.56131, 0.0, 378.6, 378.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:10:23, 2669.30, 2669.40, -33.22106, 65.56266, 0.0, 185.8, 185.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:11:01, 2669.40, 2669.50, -33.22334, 65.56402, 0.0, 1697.1, 1697.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:11:39, 2669.50, 2669.60, -33.22575, 65.56538, 0.0, 18.5, 18.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:12:15, 2669.60, 2669.70, -33.22806, 65.56667, 0.0, 15.2, 15.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:12:52, 2669.70, 2669.80, -33.23030, 65.56801, 0.0, 1436.0, 1436.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:13:30, 2669.80, 2669.90, -33.23271, 65.56939, 0.0, 0.2, 0.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:14:06, 2669.90, 2670.00, -33.23502, 65.57069, 0.0, 2439.8, 2439.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:14:44, 2670.00, 2670.10, -33.23750, 65.57206, 0.0, 82.0, 82.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:15:21, 2670.10, 2670.20, -33.23970, 65.57341, 0.0, 16.3, 16.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:15:58, 2670.20, 2670.30, -33.24203, 65.57473, 0.0, 4.6, 4.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:16:35, 2670.30, 2670.40, -33.24445, 65.57607, 0.0, 156.4, 156.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:17:13, 2670.40, 2670.50, -33.24671, 65.57747, 0.0, 22.2, 22.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:17:52, 2670.50, 2670.60, -33.24897, 65.57887, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:18:30, 2670.60, 2670.70, -33.25126, 65.58022, 0.0, 455.2, 455.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:19:07, 2670.70, 2670.80, -33.25327, 65.58161, 0.0, 928.1, 928.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:19:44, 2670.80, 2670.90, -33.25537, 65.58304, 0.0, 1107.4, 1107.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:20:21, 2670.90, 2671.00, -33.25740, 65.58448, 0.0, 698.7, 698.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:20:57, 2671.00, 2671.10, -33.25938, 65.58591, 0.0, 2497.3, 2497.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:21:33, 2671.10, 2671.20, -33.26143, 65.58732, 0.0, 1688.6, 1688.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:22:09, 2671.20, 2671.30, -33.26346, 65.58873, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:22:45, 2671.30, 2671.40, -33.26560, 65.59016, 0.0, 2154.6, 2154.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:23:21, 2671.40, 2671.50, -33.26762, 65.59159, 0.0, 165.5, 165.5
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:23:57, 2671.50, 2671.60, -33.26957, 65.59303, 0.0, 125.1, 125.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:24:33, 2671.60, 2671.70, -33.27161, 65.59447, 0.0, 146.8, 146.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:25:08, 2671.70, 2671.80, -33.27354, 65.59586, 0.0, 140.9, 140.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:25:45, 2671.80, 2671.90, -33.27551, 65.59733, 0.0, 309.7, 309.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:26:21, 2671.90, 2672.00, -33.27757, 65.59876, 0.0, 3.7, 3.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:26:57, 2672.00, 2672.10, -33.27962, 65.60019, 0.0, 3.0, 3.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:27:33, 2672.10, 2672.20, -33.28161, 65.60165, 0.0, 76.7, 76.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:28:09, 2672.20, 2672.30, -33.28368, 65.60305, 0.0, 365.8, 365.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:28:45, 2672.30, 2672.40, -33.28569, 65.60446, 0.0, 18.0, 18.0
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:29:22, 2672.40, 2672.50, -33.28773, 65.60590, 0.0, 4988.3, 4988.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:29:59, 2672.50, 2672.60, -33.28972, 65.60735, 0.0, 89.2, 89.2
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:30:35, 2672.60, 2672.70, -33.29164, 65.60879, 0.0, 1.6, 1.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:31:11, 2672.70, 2672.80, -33.29365, 65.61023, 0.0, 10.9, 10.9
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:31:48, 2672.80, 2672.90, -33.29580, 65.61165, 0.0, 0.4, 0.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:32:24, 2672.90, 2673.00, -33.29790, 65.61301, 0.0, 44.3, 44.3
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:33:02, 2673.00, 2673.10, -33.30005, 65.61445, 0.0, 266.8, 266.8
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:33:38, 2673.10, 2673.20, -33.30219, 65.61580, 0.0, 70.6, 70.6
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:34:15, 2673.20, 2673.30, -33.30439, 65.61723, 0.0, 967.7, 967.7
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:34:51, 2673.30, 2673.40, -33.30656, 65.61861, 0.0, 29.4, 29.4
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:35:27, 2673.40, 2673.50, -33.30888, 65.61996, 0.0, 233.1, 233.1
Eros, Norway, 2020899, 38000, 2, 2020.09.12, 17:36:03, 2673.50, 2673.60, -33.31112, 65.62134, 0.0, 219.4, 219.4
